,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63,pixel_64,pixel_65,pixel_66,pixel_67,pixel_68,pixel_69,pixel_70,pixel_71,pixel_72,pixel_73,pixel_74,pixel_75,pixel_76,pixel_77,pixel_78,pixel_79,pixel_80,pixel_81,pixel_82,pixel_83,pixel_84,pixel_85,pixel_86,pixel_87,pixel_88,pixel_89,pixel_90,pixel_91,pixel_92,pixel_93,pixel_94,pixel_95,pixel_96,pixel_97,pixel_98,pixel_99,energy (MeV),radius (mm)
11,0.0,0.0,0.0,0.0,0.4,0.0,0.30434782608695654,0.16666666666666666,0.13043478260869565,0.058823529411764705,0.0,1.0,0.3333333333333333,0.5,0.4,0.1111111111111111,0.17391304347826086,0.16666666666666666,0.13043478260869565,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.17391304347826086,0.1111111111111111,0.2608695652173913,0.058823529411764705,0.0,0.0,0.3333333333333333,0.25,0.0,0.1111111111111111,0.08695652173913043,0.1111111111111111,0.043478260869565216,0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.1111111111111111,0.08695652173913043,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.08695652173913043,0.1111111111111111,0.17391304347826086,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.14705882352941177,0.0,0.0,0.0,0.0,0.2,0.2222222222222222,0.08695652173913043,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.08695652173913043,0.029411764705882353,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.05555555555555555,0.08695652173913043,0.029411764705882353,7.706171989440918,2812.331787109375
12,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.05263157894736842,0.041666666666666664,0.05,0.0,0.0,0.0,0.0,0.1,0.18181818181818182,0.06666666666666667,0.10526315789473684,0.25,0.1,0.0,0.0,0.0,0.2,0.1,0.2727272727272727,0.0,0.2631578947368421,0.041666666666666664,0.075,0.0,0.0,0.3333333333333333,0.0,0.2,0.18181818181818182,0.2,0.0,0.25,0.15,0.0,0.0,0.0,0.2,0.0,0.2727272727272727,0.26666666666666666,0.21052631578947367,0.125,0.15,1.0,1.0,0.0,0.0,0.2,0.0,0.2,0.0,0.08333333333333333,0.15,0.0,0.0,0.6666666666666666,0.4,0.3,0.0,0.0,0.10526315789473684,0.08333333333333333,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.10526315789473684,0.041666666666666664,0.125,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.06666666666666667,0.10526315789473684,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.08333333333333333,0.0,3.5212154388427734,4660.52197265625
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,3.4899497032165527,4780.49658203125
14,0.2,0.16666666666666666,0.2,0.6,0.5,0.47058823529411764,0.35294117647058826,0.2222222222222222,0.3142857142857143,0.25,0.6,0.3333333333333333,0.2,0.4,0.25,0.23529411764705882,0.29411764705882354,0.16666666666666666,0.3142857142857143,0.25,0.0,0.3333333333333333,0.1,0.0,0.125,0.11764705882352941,0.058823529411764705,0.2777777777777778,0.2571428571428571,0.25,0.0,0.0,0.4,0.0,0.125,0.0,0.11764705882352941,0.16666666666666666,0.08571428571428572,0.07142857142857142,0.2,0.16666666666666666,0.0,0.0,0.0,0.058823529411764705,0.17647058823529413,0.05555555555555555,0.02857142857142857,0.14285714285714285,0.0,0.0,0.1,0.0,0.0,0.058823529411764705,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7944366931915283,5096.48974609375
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.1111111111111111,0.06666666666666667,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.06666666666666667,0.0,0.0,0.05555555555555555,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.0,0.2,0.23809523809523808,0.05555555555555555,0.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.2,0.3,0.047619047619047616,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.13333333333333333,0.1,0.047619047619047616,0.1111111111111111,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.13333333333333333,0.0,0.09523809523809523,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.26666666666666666,0.2,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.0,0.13333333333333333,0.2,0.19047619047619047,0.1111111111111111,3.8263490200042725,3769.92236328125
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.03571428571428571,0.5,0.2,0.125,0.0,0.0,0.11764705882352941,0.07142857142857142,0.06896551724137931,0.043478260869565216,0.03571428571428571,0.0,0.0,0.0,0.08333333333333333,0.0625,0.11764705882352941,0.14285714285714285,0.034482758620689655,0.043478260869565216,0.07142857142857142,0.0,0.0,0.25,0.0,0.0,0.0,0.14285714285714285,0.034482758620689655,0.043478260869565216,0.07142857142857142,0.0,0.2,0.125,0.08333333333333333,0.0625,0.058823529411764705,0.14285714285714285,0.034482758620689655,0.21739130434782608,0.07142857142857142,0.0,0.0,0.25,0.3333333333333333,0.375,0.29411764705882354,0.2857142857142857,0.10344827586206896,0.21739130434782608,0.2857142857142857,0.5,0.4,0.25,0.4166666666666667,0.5,0.4117647058823529,0.21428571428571427,0.6896551724137931,0.391304347826087,0.42857142857142855,4.072658061981201,5427.71435546875
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06666666666666667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.125,0.1,0.1,0.06666666666666667,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.3333333333333333,0.0,0.125,0.2,0.2,0.06666666666666667,0.3,0.0,0.0,0.0,0.3333333333333333,0.0,0.125,0.2,0.15,0.2,0.05,0.0,1.0,0.0,0.0,0.2,0.25,0.0,0.05,0.13333333333333333,0.1,0.0,0.0,0.0,0.0,0.4,0.125,0.1,0.0,0.06666666666666667,0.1,0.0,0.0,0.5,0.0,0.2,0.125,0.3,0.25,0.2,0.2,0.0,0.0,0.0,0.3333333333333333,0.0,0.125,0.0,0.1,0.2,0.0,3.872701644897461,2532.960693359375
18,0.0,0.42857142857142855,0.0,0.125,0.125,0.2857142857142857,0.125,0.2857142857142857,0.25,0.1875,1.0,0.2857142857142857,0.5,0.375,0.125,0.2857142857142857,0.25,0.21428571428571427,0.2,0.125,0.0,0.14285714285714285,0.5,0.125,0.375,0.07142857142857142,0.1875,0.21428571428571427,0.3,0.125,0.0,0.0,0.0,0.25,0.125,0.21428571428571427,0.0625,0.21428571428571427,0.1,0.1875,0.0,0.0,0.0,0.0,0.25,0.07142857142857142,0.0625,0.0,0.05,0.1875,0.0,0.0,0.0,0.125,0.0,0.07142857142857142,0.125,0.0,0.1,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5802602767944336,4913.92333984375
19,0.0,0.5,0.6363636363636364,0.8,0.3333333333333333,0.46153846153846156,0.6111111111111112,0.2608695652173913,0.4482758620689655,0.4117647058823529,0.0,0.5,0.09090909090909091,0.2,0.4444444444444444,0.3076923076923077,0.1111111111111111,0.43478260869565216,0.20689655172413793,0.29411764705882354,1.0,0.0,0.09090909090909091,0.0,0.1111111111111111,0.15384615384615385,0.16666666666666666,0.17391304347826086,0.20689655172413793,0.11764705882352941,0.0,0.0,0.09090909090909091,0.0,0.1111111111111111,0.0,0.05555555555555555,0.08695652173913043,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.05555555555555555,0.043478260869565216,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.990144729614258,4624.12255859375
20,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.25,0.6666666666666666,0.0,0.25,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.25,0.3333333333333333,0.0,0.75,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6296205520629883,5397.6982421875
21,0.0,0.14285714285714285,0.0,0.0,0.0,0.3333333333333333,0.2,0.25,0.0,0.3333333333333333,0.2727272727272727,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.2857142857142857,0.0,0.0,0.25,0.16666666666666666,0.0,0.25,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.25,0.3333333333333333,0.2,0.0,1.0,0.0,0.09090909090909091,0.14285714285714285,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.6088287830352783,4952.63427734375
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.13333333333333333,0.09523809523809523,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.09523809523809523,0.0,0.5,0.0,0.0,0.0,0.36363636363636365,0.0,0.15384615384615385,0.06666666666666667,0.14285714285714285,0.0,0.0,0.2,0.2,0.0,0.09090909090909091,0.0,0.0,0.13333333333333333,0.14285714285714285,0.0,0.0,0.4,0.0,0.0,0.09090909090909091,0.25,0.23076923076923078,0.13333333333333333,0.09523809523809523,0.0,0.5,0.0,0.4,0.0,0.09090909090909091,0.25,0.15384615384615385,0.26666666666666666,0.23809523809523808,0.3333333333333333,0.0,0.2,0.4,0.0,0.0,0.0,0.15384615384615385,0.0,0.09523809523809523,0.3333333333333333,0.0,0.0,0.0,0.0,0.18181818181818182,0.125,0.07692307692307693,0.2,0.047619047619047616,0.3333333333333333,0.0,0.2,0.0,0.0,0.09090909090909091,0.25,0.0,0.06666666666666667,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.07692307692307693,0.0,0.0,3.594086170196533,4031.483642578125
